Date,Open,High,Low,Close,Adj Close,Volume
2018-06-19,47200.000000,47350.000000,46500.000000,47000.000000,45877.164063,15217971
2018-06-20,47450.000000,47600.000000,46850.000000,47000.000000,45877.164063,12959316
2018-06-21,47900.000000,47900.000000,47050.000000,47050.000000,45925.972656,10015541
2018-06-22,47000.000000,47250.000000,46200.000000,47250.000000,46121.191406,10298006
2018-06-25,47050.000000,47050.000000,46150.000000,46650.000000,45535.523438,10587711
2018-06-26,45900.000000,47300.000000,45900.000000,47000.000000,45877.164063,11223166
2018-06-27,47450.000000,48500.000000,47000.000000,47950.000000,46804.468750,15274752
2018-06-28,46850.000000,47150.000000,46600.000000,46800.000000,46021.707031,12784800
2018-06-29,46250.000000,47150.000000,46200.000000,46650.000000,45874.199219,14099635
2018-07-02,46500.000000,47150.000000,45500.000000,45550.000000,44792.496094,13112253
2018-07-03,45750.000000,46450.000000,45750.000000,46150.000000,45382.515625,10959655
2018-07-04,46700.000000,47050.000000,46050.000000,46250.000000,45480.851563,8776763
2018-07-05,46100.000000,46550.000000,45600.000000,45950.000000,45185.839844,7039773
2018-07-06,45500.000000,45850.000000,44650.000000,44900.000000,44153.304688,17843706
2018-07-09,45500.000000,46100.000000,45200.000000,45600.000000,44841.660156,11602464
2018-07-10,46200.000000,46550.000000,46100.000000,46300.000000,45530.019531,10528665
2018-07-11,46400.000000,46450.000000,45400.000000,46000.000000,45235.011719,11224077
2018-07-12,45900.000000,46250.000000,45450.000000,45500.000000,44743.328125,11828104
2018-07-13,45800.000000,46500.000000,45750.000000,46500.000000,45726.695313,11543389
2018-07-16,46800.000000,46800.000000,46000.000000,46050.000000,45284.179688,7678719
2018-07-17,46150.000000,46200.000000,45600.000000,45850.000000,45087.507813,8892953
2018-07-18,46700.000000,47200.000000,46450.000000,46550.000000,45775.863281,10952645
2018-07-19,47050.000000,47200.000000,46600.000000,46900.000000,46120.042969,9880128
2018-07-20,47000.000000,47600.000000,46700.000000,47450.000000,46660.898438,10474547
2018-07-23,47100.000000,47200.000000,46150.000000,46500.000000,45726.695313,10823782
2018-07-24,46350.000000,46600.000000,45950.000000,46150.000000,45382.515625,8261363
2018-07-25,46250.000000,46550.000000,45900.000000,46150.000000,45382.515625,7222471
2018-07-26,46100.000000,47000.000000,46000.000000,46900.000000,46120.042969,7374946
2018-07-27,46450.000000,47000.000000,46450.000000,46900.000000,46120.042969,4762460
2018-07-30,46550.000000,46800.000000,46350.000000,46500.000000,45726.695313,5723035
2018-07-31,46200.000000,46450.000000,46000.000000,46250.000000,45480.851563,8033607
2018-08-01,46050.000000,46850.000000,46050.000000,46550.000000,45775.863281,7484499
2018-08-02,46550.000000,46800.000000,45500.000000,45550.000000,44792.496094,8560924
2018-08-03,45850.000000,45900.000000,45450.000000,45750.000000,44989.167969,8274944
2018-08-06,46150.000000,46150.000000,45750.000000,45800.000000,45038.335938,6771979
2018-08-07,46300.000000,46750.000000,45900.000000,46700.000000,45923.371094,9058174
2018-08-08,47000.000000,47000.000000,46550.000000,46800.000000,46021.707031,6429338
2018-08-09,47000.000000,47050.000000,46450.000000,46900.000000,46120.042969,12010886
2018-08-10,46150.000000,46400.000000,44850.000000,45400.000000,44644.988281,16670643
2018-08-13,44950.000000,45100.000000,44650.000000,45050.000000,44300.808594,9803831
2018-08-14,44850.000000,45400.000000,44850.000000,45150.000000,44399.148438,6409259
2018-08-16,43800.000000,44650.000000,43700.000000,44250.000000,43514.117188,10088229
2018-08-17,44050.000000,44400.000000,44050.000000,44100.000000,43366.609375,6808747
2018-08-20,43500.000000,44200.000000,43500.000000,43850.000000,43120.765625,7289124
2018-08-21,43700.000000,44900.000000,43700.000000,44800.000000,44054.968750,9520270
2018-08-22,45150.000000,46200.000000,44900.000000,46100.000000,45333.347656,11641656
2018-08-23,46150.000000,46200.000000,45700.000000,46200.000000,45431.687500,6730918
2018-08-24,45900.000000,46400.000000,45550.000000,46150.000000,45382.515625,6582535
2018-08-27,46100.000000,46550.000000,46000.000000,46300.000000,45530.019531,5263782
2018-08-28,46800.000000,46950.000000,46300.000000,46550.000000,45775.863281,7365976
2018-08-29,46750.000000,46800.000000,46400.000000,46800.000000,46021.707031,5572374
2018-08-30,46950.000000,47950.000000,46700.000000,47650.000000,46857.570313,12193231
2018-08-31,47100.000000,48450.000000,47000.000000,48450.000000,47644.269531,13577454
2018-09-03,48200.000000,48300.000000,47300.000000,47450.000000,46660.898438,8595084
2018-09-04,47550.000000,47800.000000,47200.000000,47650.000000,46857.570313,6791255
2018-09-05,47300.000000,47450.000000,46400.000000,46600.000000,45825.031250,9139998
2018-09-06,46200.000000,46400.000000,45800.000000,46100.000000,45333.347656,9040553
2018-09-07,44500.000000,45200.000000,44400.000000,44900.000000,44153.304688,18285508
2018-09-10,45450.000000,45550.000000,45000.000000,45500.000000,44743.328125,9979838
2018-09-11,45550.000000,45900.000000,45050.000000,45050.000000,44300.808594,9865790
2018-09-12,44900.000000,45100.000000,44500.000000,44550.000000,43809.125000,12995269
2018-09-13,44550.000000,44750.000000,44000.000000,44050.000000,43317.437500,18277942
2018-09-14,45000.000000,45850.000000,44900.000000,45850.000000,45087.507813,12446344
2018-09-17,45550.000000,45800.000000,44900.000000,45150.000000,44399.148438,8123384
2018-09-18,44950.000000,45900.000000,44700.000000,45500.000000,44743.328125,9987090
2018-09-19,46000.000000,46200.000000,45700.000000,46150.000000,45382.515625,9367454
2018-09-20,46850.000000,47600.000000,46400.000000,47250.000000,46464.222656,13536966
2018-09-21,46550.000000,47550.000000,46550.000000,47400.000000,46611.730469,14476906
2018-09-27,46950.000000,47500.000000,46450.000000,47500.000000,47061.539063,15804586
2018-09-28,47250.000000,47250.000000,46300.000000,46450.000000,46021.230469,11270515
2018-10-01,46450.000000,46800.000000,45800.000000,46350.000000,45922.152344,6354983
2018-10-02,46450.000000,46700.000000,45700.000000,45700.000000,45278.152344,6607188
2018-10-04,45150.000000,45600.000000,44700.000000,44700.000000,44287.382813,11865327
2018-10-05,44800.000000,45500.000000,44550.000000,44700.000000,44287.382813,10544165
2018-10-08,44200.000000,45200.000000,44200.000000,44950.000000,44535.074219,6759464
2018-10-10,45250.000000,45500.000000,44500.000000,45300.000000,44881.843750,10341349
2018-10-11,44000.000000,44650.000000,43100.000000,43100.000000,42702.152344,19324537
2018-10-12,43200.000000,44650.000000,43200.000000,44000.000000,43593.843750,12640906
2018-10-15,44050.000000,44050.000000,43350.000000,43800.000000,43395.691406,7434522
2018-10-16,43700.000000,44150.000000,43350.000000,43600.000000,43197.539063,6825677
2018-10-17,44150.000000,44500.000000,44000.000000,44150.000000,43742.460938,8306193
2018-10-18,43950.000000,44450.000000,43700.000000,44050.000000,43643.382813,8347725
2018-10-19,43900.000000,44150.000000,43450.000000,43900.000000,43494.769531,7842520
2018-10-22,43450.000000,43950.000000,43200.000000,43550.000000,43148.000000,8357648
2018-10-23,43300.000000,43450.000000,42550.000000,43050.000000,42652.613281,9531231
2018-10-24,43050.000000,43100.000000,42250.000000,42550.000000,42157.230469,13522825
2018-10-25,40600.000000,41550.000000,40550.000000,41000.000000,40621.539063,19338170
2018-10-26,41100.000000,41300.000000,40400.000000,41000.000000,40621.539063,14413864
2018-10-29,40850.000000,41950.000000,40550.000000,41400.000000,41017.843750,14460521
2018-10-30,41400.000000,43000.000000,41000.000000,42350.000000,41959.074219,14205190
2018-10-31,42900.000000,43350.000000,41700.000000,42400.000000,42008.613281,17621480
2018-11-01,42450.000000,42950.000000,42150.000000,42150.000000,41760.921875,13423132
2018-11-02,43050.000000,44250.000000,42800.000000,44150.000000,43742.460938,16517112
2018-11-05,43750.000000,43800.000000,42900.000000,43800.000000,43395.691406,9426777
2018-11-06,43750.000000,43800.000000,42950.000000,43750.000000,43346.152344,7713625
2018-11-07,43600.000000,44500.000000,43400.000000,44000.000000,43593.843750,11553998
2018-11-08,44900.000000,45050.000000,44050.000000,44050.000000,43643.382813,12617397
2018-11-09,44450.000000,44850.000000,43900.000000,44300.000000,43891.074219,7318500
2018-11-12,43850.000000,45250.000000,43700.000000,45200.000000,44782.769531,8552566
2018-11-13,43900.000000,44500.000000,43400.000000,44500.000000,44089.230469,9311126
2018-11-14,44500.000000,44500.000000,43800.000000,44100.000000,43692.921875,6783344
2018-11-15,null,null,null,null,null,null
2018-11-16,44600.000000,44750.000000,43700.000000,44000.000000,43593.843750,7777124
2018-11-19,44050.000000,44250.000000,43450.000000,43650.000000,43247.074219,7538720
2018-11-20,42450.000000,43000.000000,42100.000000,42800.000000,42404.921875,9420664
2018-11-21,41800.000000,42300.000000,41800.000000,42100.000000,41711.382813,10769589
2018-11-22,42000.000000,42650.000000,42000.000000,42450.000000,42058.152344,5970796
2018-11-23,42450.000000,42600.000000,41900.000000,42400.000000,42008.613281,5192638
2018-11-26,42150.000000,42800.000000,42100.000000,42600.000000,42206.769531,6613009
2018-11-27,42900.000000,43100.000000,42500.000000,43050.000000,42652.613281,8367091
2018-11-28,42800.000000,43200.000000,42750.000000,43150.000000,42751.691406,6943099
2018-11-29,43850.000000,43850.000000,42900.000000,43150.000000,42751.691406,8473511
2018-11-30,43450.000000,44000.000000,41750.000000,41850.000000,41463.691406,19775519
2018-12-03,42750.000000,43400.000000,42400.000000,43250.000000,42850.769531,12110702
2018-12-04,42650.000000,42900.000000,41900.000000,42150.000000,41760.921875,14347746
2018-12-05,40900.000000,41750.000000,40850.000000,41450.000000,41067.382813,12631983
2018-12-06,40600.000000,41100.000000,40450.000000,40500.000000,40126.152344,14251826
2018-12-07,40900.000000,41400.000000,40850.000000,40950.000000,40572.000000,11433083
2018-12-10,40450.000000,40650.000000,40000.000000,40200.000000,39828.921875,14892263
2018-12-11,40600.000000,40700.000000,40200.000000,40250.000000,39878.460938,10638766
2018-12-12,40250.000000,40700.000000,40150.000000,40450.000000,40076.613281,12024279
2018-12-13,40650.000000,40750.000000,40000.000000,40000.000000,39630.769531,26254646
2018-12-14,40200.000000,40200.000000,38700.000000,38950.000000,38590.460938,19671783
2018-12-17,38650.000000,39600.000000,38650.000000,39150.000000,38788.613281,11532968
2018-12-18,38300.000000,39200.000000,38300.000000,38900.000000,38540.921875,11042101
2018-12-19,38900.000000,39350.000000,38850.000000,39100.000000,38739.074219,9942037
2018-12-20,38600.000000,39100.000000,38500.000000,38650.000000,38293.230469,11937617
2018-12-21,38200.000000,38650.000000,38100.000000,38650.000000,38293.230469,14947080
2018-12-24,38500.000000,39050.000000,38300.000000,38800.000000,38441.843750,9729530
2018-12-26,38400.000000,38750.000000,38300.000000,38350.000000,37996.000000,12707675
2018-12-27,38700.000000,38800.000000,38100.000000,38250.000000,38250.000000,10510643
2018-12-28,38250.000000,38900.000000,38200.000000,38700.000000,38700.000000,9900267
2019-01-02,39400.000000,39400.000000,38550.000000,38750.000000,38750.000000,7847664
2019-01-03,38300.000000,38550.000000,37450.000000,37600.000000,37600.000000,12471493
2019-01-04,37450.000000,37600.000000,36850.000000,37450.000000,37450.000000,14108958
2019-01-07,38000.000000,38900.000000,37800.000000,38750.000000,38750.000000,12748997
2019-01-08,38000.000000,39200.000000,37950.000000,38100.000000,38100.000000,12756554
2019-01-09,38650.000000,39600.000000,38300.000000,39600.000000,39600.000000,17452708
2019-01-10,40000.000000,40150.000000,39600.000000,39800.000000,39800.000000,14731699
2019-01-11,40350.000000,40550.000000,39950.000000,40500.000000,40500.000000,11661063
2019-01-14,40450.000000,40700.000000,39850.000000,40050.000000,40050.000000,11984996
2019-01-15,40050.000000,41100.000000,39850.000000,41100.000000,41100.000000,11492756
2019-01-16,41150.000000,41450.000000,40700.000000,41450.000000,41450.000000,8491595
2019-01-17,41700.000000,42100.000000,41450.000000,41950.000000,41950.000000,11736903
2019-01-18,42000.000000,42400.000000,41950.000000,42300.000000,42300.000000,11029256
2019-01-21,42700.000000,42750.000000,41900.000000,42750.000000,42750.000000,11355701
2019-01-22,42750.000000,42850.000000,41850.000000,42150.000000,42150.000000,9964356
2019-01-23,41350.000000,42250.000000,41350.000000,42000.000000,42000.000000,11071079
2019-01-24,43050.000000,43100.000000,42350.000000,43050.000000,43050.000000,14747623
2019-01-25,44300.000000,44750.000000,43750.000000,44750.000000,44750.000000,22789395
2019-01-28,45000.000000,45500.000000,44600.000000,45050.000000,45050.000000,17998914
2019-01-29,45050.000000,45500.000000,44350.000000,45500.000000,45500.000000,16215017
2019-01-30,44800.000000,46400.000000,44800.000000,46400.000000,46400.000000,17505980
2019-01-31,46650.000000,47050.000000,46150.000000,46150.000000,46150.000000,21621145
2019-02-01,46650.000000,46950.000000,46250.000000,46350.000000,46350.000000,13832454
2019-02-07,46800.000000,47100.000000,46200.000000,46200.000000,46200.000000,15872001
2019-02-08,45700.000000,45700.000000,44650.000000,44800.000000,44800.000000,12689196
2019-02-11,44500.000000,45000.000000,44250.000000,45000.000000,45000.000000,11125044
2019-02-12,44650.000000,46250.000000,44650.000000,46050.000000,46050.000000,13184367
2019-02-13,46400.000000,46700.000000,46000.000000,46200.000000,46200.000000,11299738
2019-02-14,46600.000000,47500.000000,46150.000000,47500.000000,47500.000000,17259341
2019-02-15,46750.000000,46850.000000,45650.000000,46050.000000,46050.000000,10554643
2019-02-18,46500.000000,46850.000000,45850.000000,46200.000000,46200.000000,8183728
2019-02-19,45850.000000,46150.000000,45450.000000,45950.000000,45950.000000,6741395
2019-02-20,46750.000000,47100.000000,46500.000000,46900.000000,46900.000000,11506720
2019-02-21,46500.000000,47200.000000,46200.000000,46950.000000,46950.000000,8694009
2019-02-22,46500.000000,47150.000000,46450.000000,47150.000000,47150.000000,6895772
2019-02-25,47400.000000,47550.000000,47050.000000,47350.000000,47350.000000,7484716
2019-02-26,47350.000000,47450.000000,46500.000000,46750.000000,46750.000000,7985547
2019-02-27,47000.000000,47250.000000,46750.000000,46750.000000,46750.000000,8045211
2019-02-28,46400.000000,46500.000000,45100.000000,45100.000000,45100.000000,23569321
2019-03-04,46000.000000,46100.000000,44800.000000,44850.000000,44850.000000,12926539
2019-03-05,44600.000000,45100.000000,44150.000000,44250.000000,44250.000000,10612405
2019-03-06,44000.000000,44300.000000,43700.000000,44000.000000,44000.000000,10202544
2019-03-07,43400.000000,44950.000000,43400.000000,44450.000000,44450.000000,11049749
2019-03-08,44450.000000,44800.000000,43800.000000,43800.000000,43800.000000,7729069
2019-03-11,44400.000000,44450.000000,43650.000000,43650.000000,43650.000000,10717408
2019-03-12,44300.000000,44950.000000,44150.000000,44650.000000,44650.000000,11431977
2019-03-13,44250.000000,44450.000000,43700.000000,43850.000000,43850.000000,8108343
2019-03-14,43700.000000,44300.000000,43550.000000,43850.000000,43850.000000,18039161
2019-03-15,43800.000000,44250.000000,43700.000000,44200.000000,44200.000000,16814163
2019-03-18,43950.000000,44150.000000,43450.000000,43700.000000,43700.000000,8188876
2019-03-19,43750.000000,43900.000000,43550.000000,43900.000000,43900.000000,7609563
2019-03-20,43800.000000,44200.000000,43100.000000,44050.000000,44050.000000,9846242
2019-03-21,44600.000000,46250.000000,44050.000000,45850.000000,45850.000000,21138016
2019-03-22,46850.000000,47000.000000,46250.000000,46550.000000,46550.000000,12535911
2019-03-25,45300.000000,45650.000000,44800.000000,45500.000000,45500.000000,8699728
2019-03-26,45500.000000,45700.000000,44900.000000,45250.000000,45250.000000,9729811
2019-03-27,44750.000000,45600.000000,44250.000000,45350.000000,45350.000000,9568081
2019-03-28,44950.000000,45200.000000,44300.000000,44850.000000,44850.000000,6821306
2019-03-29,44500.000000,44900.000000,44200.000000,44650.000000,44650.000000,11491713
2019-04-01,45200.000000,45450.000000,44850.000000,45050.000000,45050.000000,7362129
2019-04-02,45550.000000,46100.000000,45350.000000,45750.000000,45750.000000,9480688
2019-04-03,46750.000000,46750.000000,45800.000000,46600.000000,46600.000000,12436570
2019-04-04,46150.000000,47100.000000,46150.000000,46950.000000,46950.000000,12650168
2019-04-05,46950.000000,47550.000000,46600.000000,46850.000000,46850.000000,8546339
2019-04-08,47250.000000,47250.000000,46150.000000,46650.000000,46650.000000,8507909
2019-04-09,46700.000000,46950.000000,46200.000000,46650.000000,46650.000000,6878761
2019-04-10,46400.000000,46700.000000,46050.000000,46700.000000,46700.000000,11883995
2019-04-11,46700.000000,46800.000000,46150.000000,46250.000000,46250.000000,13697399
2019-04-12,46050.000000,46900.000000,46000.000000,46850.000000,46850.000000,7668936
2019-04-15,47150.000000,47500.000000,47000.000000,47050.000000,47050.000000,8733019
2019-04-16,47400.000000,47400.000000,46800.000000,47250.000000,47250.000000,7730881
2019-04-17,47300.000000,47600.000000,47000.000000,47050.000000,47050.000000,5513658
2019-04-18,47200.000000,47250.000000,45500.000000,45600.000000,45600.000000,12808747
2019-04-19,45750.000000,46000.000000,45250.000000,45300.000000,45300.000000,8479710
2019-04-22,45400.000000,45900.000000,45100.000000,45350.000000,45350.000000,6006957
2019-04-23,45050.000000,45500.000000,45000.000000,45200.000000,45200.000000,6920566
2019-04-24,45400.000000,45650.000000,44150.000000,44750.000000,44750.000000,13299267
2019-04-25,44250.000000,45000.000000,44100.000000,44650.000000,44650.000000,10868965
2019-04-26,44200.000000,45000.000000,43800.000000,44850.000000,44850.000000,9739982
2019-04-29,45150.000000,46150.000000,45100.000000,46150.000000,46150.000000,8777517
2019-04-30,46000.000000,46300.000000,45350.000000,45850.000000,45850.000000,11121273
2019-05-02,45500.000000,46150.000000,45400.000000,45900.000000,45900.000000,8625126
2019-05-03,45900.000000,46050.000000,45300.000000,45300.000000,45300.000000,6562916
2019-05-07,45250.000000,45300.000000,44400.000000,44850.000000,44850.000000,12014907
2019-05-08,44300.000000,44850.000000,44200.000000,44250.000000,44250.000000,10398754
2019-05-09,43900.000000,44250.000000,42450.000000,42450.000000,42450.000000,23029718
2019-05-10,42600.000000,43450.000000,42450.000000,42900.000000,42900.000000,14579512
2019-05-13,42500.000000,43200.000000,42350.000000,42650.000000,42650.000000,7635079
2019-05-14,41300.000000,43100.000000,41300.000000,42650.000000,42650.000000,11563730
2019-05-15,42700.000000,43050.000000,42550.000000,42550.000000,42550.000000,7670185
2019-05-16,42350.000000,42400.000000,41350.000000,41550.000000,41550.000000,13687828
2019-05-17,41950.000000,42050.000000,40850.000000,41200.000000,41200.000000,13357951
2019-05-20,41650.000000,42100.000000,41550.000000,42000.000000,42000.000000,15752397
2019-05-21,42600.000000,43950.000000,42350.000000,43150.000000,43150.000000,18812133
2019-05-22,43700.000000,43800.000000,42400.000000,43500.000000,43500.000000,11033339
2019-05-23,43900.000000,44000.000000,43250.000000,43850.000000,43850.000000,12259006
2019-05-24,43800.000000,43800.000000,42400.000000,42700.000000,42700.000000,13966305
2019-05-27,42500.000000,43000.000000,42350.000000,42650.000000,42650.000000,8066669
2019-05-28,42550.000000,42950.000000,42150.000000,42550.000000,42550.000000,24506881
2019-05-29,41850.000000,42100.000000,41300.000000,41800.000000,41800.000000,14930618
2019-05-30,42200.000000,42700.000000,42150.000000,42550.000000,42550.000000,11766018
2019-05-31,42600.000000,42800.000000,42150.000000,42500.000000,42500.000000,11365999
2019-06-03,42950.000000,43900.000000,42500.000000,43800.000000,43800.000000,15466580
2019-06-04,43400.000000,43700.000000,43000.000000,43450.000000,43450.000000,9913497
2019-06-05,44050.000000,44200.000000,43700.000000,43900.000000,43900.000000,12464135
2019-06-07,43600.000000,44350.000000,43450.000000,44200.000000,44200.000000,11683682
2019-06-10,44300.000000,44850.000000,44050.000000,44800.000000,44800.000000,8792182
2019-06-11,44800.000000,45000.000000,44550.000000,44850.000000,44850.000000,6664872
2019-06-12,44800.000000,45050.000000,44300.000000,44600.000000,44600.000000,8607439
2019-06-13,44200.000000,44400.000000,43400.000000,43750.000000,43750.000000,16906541
2019-06-14,43750.000000,44150.000000,43300.000000,44000.000000,44000.000000,9322873
2019-06-17,43750.000000,44050.000000,43400.000000,43900.000000,43900.000000,11890424
2019-06-18,43750.000000,44500.000000,43650.000000,44350.000000,44350.000000,7994928
2019-06-19,45450.000000,45450.000000,45000.000000,45350.000000,45350.000000,10417690
2019-06-20,44850.000000,45500.000000,44850.000000,45500.000000,45500.000000,7147785
2019-06-21,45750.000000,45800.000000,45200.000000,45700.000000,45700.000000,9454913
2019-06-24,45200.000000,45800.000000,45200.000000,45500.000000,45500.000000,6085066
2019-06-25,45200.000000,45800.000000,45200.000000,45600.000000,45600.000000,7076774
2019-06-26,45800.000000,46000.000000,45600.000000,45700.000000,45700.000000,9226097
2019-06-27,46000.000000,46600.000000,45750.000000,46500.000000,46500.000000,12603534
2019-06-28,47000.000000,47000.000000,46700.000000,47000.000000,47000.000000,12949231
2019-07-01,47350.000000,47400.000000,46250.000000,46600.000000,46600.000000,11383522
2019-07-02,46200.000000,46900.000000,45850.000000,46250.000000,46250.000000,8463073
2019-07-03,45750.000000,46350.000000,45200.000000,45400.000000,45400.000000,9669368
2019-07-04,45250.000000,46200.000000,45250.000000,46000.000000,46000.000000,6365573
2019-07-05,45950.000000,45950.000000,45250.000000,45650.000000,45650.000000,7235395
2019-07-08,44750.000000,44800.000000,44350.000000,44400.000000,44400.000000,7823843
2019-07-09,44850.000000,45450.000000,44700.000000,45100.000000,45100.000000,7646421
2019-07-10,45550.000000,46150.000000,45500.000000,45550.000000,45550.000000,9253930
2019-07-11,46350.000000,46550.000000,46150.000000,46200.000000,46200.000000,10989751
2019-07-12,46350.000000,46400.000000,45800.000000,46300.000000,46300.000000,5245804
2019-07-15,45950.000000,46650.000000,45750.000000,46450.000000,46450.000000,4717226
2019-07-16,46450.000000,46850.000000,46300.000000,46850.000000,46850.000000,7407824
2019-07-17,46150.000000,46350.000000,45950.000000,46050.000000,46050.000000,5216602
2019-07-18,46450.000000,46450.000000,45650.000000,46100.000000,46100.000000,5143554
2019-07-19,46650.000000,46950.000000,46600.000000,46800.000000,46800.000000,8819393
2019-07-22,46800.000000,47300.000000,46600.000000,47200.000000,47200.000000,9009109
2019-07-23,47350.000000,47550.000000,47050.000000,47300.000000,47300.000000,9061381
2019-07-24,47100.000000,47150.000000,46250.000000,46400.000000,46400.000000,8756522
2019-07-25,47150.000000,47200.000000,46600.000000,47200.000000,47200.000000,8408838
2019-07-26,46650.000000,47150.000000,46550.000000,47150.000000,47150.000000,7873886
2019-07-29,46800.000000,47050.000000,46000.000000,46100.000000,46100.000000,6856846
2019-07-30,46300.000000,46850.000000,46300.000000,46550.000000,46550.000000,5551014
2019-07-31,46200.000000,46600.000000,45000.000000,45350.000000,45350.000000,12872916
2019-08-01,44900.000000,45500.000000,44850.000000,45200.000000,45200.000000,7811181
2019-08-02,null,null,null,null,null,null
2019-08-05,44350.000000,44600.000000,43600.000000,43950.000000,43950.000000,14214086
2019-08-06,42500.000000,43800.000000,42500.000000,43500.000000,43500.000000,15083824
2019-08-07,43600.000000,43900.000000,43100.000000,43200.000000,43200.000000,10002533
2019-08-08,43250.000000,43500.000000,42650.000000,42650.000000,42650.000000,16926881
2019-08-09,43250.000000,43350.000000,43050.000000,43150.000000,43150.000000,9685147
2019-08-12,44000.000000,44000.000000,43550.000000,43700.000000,43700.000000,8466169
2019-08-13,43500.000000,43500.000000,42950.000000,43000.000000,43000.000000,7276979
2019-08-14,43900.000000,44250.000000,43500.000000,43700.000000,43700.000000,8750135
2019-08-16,43800.000000,43900.000000,43300.000000,43900.000000,43900.000000,9528115
2019-08-19,44350.000000,44350.000000,43500.000000,43600.000000,43600.000000,6014218
2019-08-20,43950.000000,44600.000000,43550.000000,44450.000000,44450.000000,8434205
2019-08-21,44350.000000,44800.000000,44150.000000,44500.000000,44500.000000,6571717
2019-08-22,44500.000000,44700.000000,43850.000000,44050.000000,44050.000000,8061177
2019-08-23,43800.000000,44200.000000,43650.000000,43950.000000,43950.000000,5017381
2019-08-26,43050.000000,43800.000000,42950.000000,43600.000000,43600.000000,7954949
2019-08-27,43650.000000,44200.000000,43600.000000,44050.000000,44050.000000,16883932
2019-08-28,44100.000000,44400.000000,43750.000000,44150.000000,44150.000000,5758333
2019-08-29,44200.000000,44200.000000,43050.000000,43400.000000,43400.000000,10768862
2019-08-30,43750.000000,44300.000000,43750.000000,44000.000000,44000.000000,9899073
2019-09-02,44850.000000,44850.000000,43650.000000,43800.000000,43800.000000,7185537
2019-09-03,null,null,null,null,null,null
2019-09-04,43250.000000,44100.000000,43150.000000,44100.000000,44100.000000,12441837
2019-09-05,44800.000000,46100.000000,44450.000000,45700.000000,45700.000000,18297430
2019-09-06,46500.000000,46500.000000,45850.000000,46300.000000,46300.000000,9896562
2019-09-09,46450.000000,47000.000000,46300.000000,46900.000000,46900.000000,9434157
2019-09-10,null,null,null,null,null,null
2019-09-11,47300.000000,47400.000000,46800.000000,47150.000000,47150.000000,16141619
2019-09-16,47000.000000,47100.000000,46400.000000,47100.000000,47100.000000,15550926
2019-09-17,47000.000000,47100.000000,46800.000000,46900.000000,46900.000000,7006280
2019-09-18,46900.000000,47700.000000,46800.000000,47700.000000,47700.000000,10413027
2019-09-19,48050.000000,49200.000000,47850.000000,49150.000000,49150.000000,16461413
2019-09-20,49400.000000,49600.000000,49100.000000,49200.000000,49200.000000,15460210
2019-09-23,49250.000000,49300.000000,49000.000000,49300.000000,49300.000000,7568553
2019-09-24,49050.000000,49650.000000,48850.000000,49500.000000,49500.000000,7871955
2019-09-25,49200.000000,49350.000000,48800.000000,48900.000000,48900.000000,9187141
2019-09-26,49000.000000,49250.000000,48900.000000,49200.000000,49200.000000,8494756
2019-09-27,48000.000000,48700.000000,48000.000000,48400.000000,48400.000000,8048041
2019-09-30,48050.000000,49250.000000,47900.000000,49050.000000,49050.000000,9497119
2019-10-01,48900.000000,49100.000000,48650.000000,48850.000000,48850.000000,6206035
2019-10-02,48350.000000,48400.000000,47600.000000,47600.000000,47600.000000,8382463
2019-10-04,null,null,null,null,null,null
2019-10-07,48350.000000,48700.000000,47650.000000,47750.000000,47750.000000,7047273
2019-10-08,47900.000000,49000.000000,47600.000000,48900.000000,48900.000000,14239367
2019-10-10,48200.000000,49200.000000,48000.000000,48550.000000,48550.000000,18639855
2019-10-11,49000.000000,49450.000000,48800.000000,49150.000000,49150.000000,7783275
2019-10-14,50000.000000,50300.000000,49850.000000,50000.000000,50000.000000,11130635
2019-10-15,49900.000000,50200.000000,49900.000000,50100.000000,50100.000000,6058105
2019-10-16,50700.000000,50900.000000,50400.000000,50700.000000,50700.000000,9136282
2019-10-17,50500.000000,50600.000000,50100.000000,50500.000000,50500.000000,6701380
2019-10-18,50300.000000,50900.000000,49650.000000,49900.000000,49900.000000,8483106
2019-10-21,49900.000000,50400.000000,49800.000000,50300.000000,50300.000000,4406531
2019-10-22,50800.000000,51500.000000,50700.000000,51200.000000,51200.000000,10898729
2019-10-23,51300.000000,51500.000000,50800.000000,51200.000000,51200.000000,8663880
2019-10-24,52500.000000,52500.000000,50500.000000,50700.000000,50700.000000,21185785
2019-10-25,50800.000000,51200.000000,50500.000000,50900.000000,50900.000000,7879897
2019-10-28,50700.000000,51500.000000,50700.000000,51300.000000,51300.000000,6431522
2019-10-29,51400.000000,51700.000000,50800.000000,51100.000000,51100.000000,7581629
2019-10-30,50700.000000,50800.000000,50200.000000,50400.000000,50400.000000,8959435
2019-10-31,51000.000000,51400.000000,50300.000000,50400.000000,50400.000000,10304777
2019-11-01,50600.000000,51200.000000,50400.000000,51200.000000,51200.000000,8467846
2019-11-04,51700.000000,52300.000000,51400.000000,52300.000000,52300.000000,13012411
2019-11-05,52400.000000,52700.000000,52100.000000,52700.000000,52700.000000,10581034
2019-11-06,52900.000000,53500.000000,52700.000000,53300.000000,53300.000000,14361133
2019-11-07,53400.000000,53400.000000,52400.000000,52900.000000,52900.000000,9257116
2019-11-08,53200.000000,53300.000000,52000.000000,52100.000000,52100.000000,11603290
2019-11-11,null,null,null,null,null,null
